work,workLabel,authorLabel,genreLabel,countryLabel,durationLabel,publicationDate,performerLabel,partOfLabel
http://www.wikidata.org/entity/Q54864105,Ó krutě vichr osudu,Роберт Бёрнс,,Королевство Великобритания,,1892-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q48756289,Dommage,Oli,French hip-hop,Аргентина,,2017-09-08T00:00:00Z,Бигфло и Оли,
http://www.wikidata.org/entity/Q52652416,Young Peggy,Роберт Бёрнс,,Королевство Великобритания,,1843-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q54460052,Q54460052,Йозеф Звонарж,,,,,,
http://www.wikidata.org/entity/Q50005140,Caméléon,Maître Gims,поп-музыка,Демократическая Республика Конго,,2017-11-10T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q28972637,tante,Wu Yizhen,,Китай,,,,
http://www.wikidata.org/entity/Q47382535,Les Petits Pois,Félix Mortreuil,,Франция,,1900-01-01T00:00:00Z,Dranem,
http://www.wikidata.org/entity/Q50005140,Caméléon,Maître Gims,поп-музыка,Демократическая Республика Конго,,2017-12-12T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q59169664,Q59169664,Вэнь Тяньсян,,империя Сун,,,,
http://www.wikidata.org/entity/Q51788150,Le Pouvoir des fleurs,Ален Сушон,шансон,Франция,216,1992-01-01T00:00:00Z,Лоран Вульзи,
http://www.wikidata.org/entity/Q46499392,Homme tout petit,Фрэнк Томас,,Франция,,1969-01-01T00:00:00Z,Франс Галль,
http://www.wikidata.org/entity/Q46514339,"Ivan, Boris et moi",Эдди Марней,,Франция,,1967-01-01T00:00:00Z,Мари Лафоре,
http://www.wikidata.org/entity/Q50329835,Jan Ječmínek,Роберт Бёрнс,,Королевство Великобритания,,1892-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q42415663,Beautiful Trauma,Пинк,поп-рок,США,250,2017-09-28T00:00:00Z,Пинк,Beautiful Trauma
http://www.wikidata.org/entity/Q52287867,Злая судьба (Бёрнс; Михайлов),Роберт Бёрнс,,Королевство Великобритания,,1862-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q54727657,Джон Ячменное Зерно (Бёрнс; Михайлов),Роберт Бёрнс,,Королевство Великобритания,,1862-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q46499392,Homme tout petit,Жан-Пьер Буртэйр,,Франция,,1969-01-01T00:00:00Z,Франс Галль,
http://www.wikidata.org/entity/Q25587811,Badar Padappattu,Moyinkutty Vaidyar,поэзия,Британская Индия,,,,
http://www.wikidata.org/entity/Q51732462,Нэнни,Роберт Бёрнс,,Королевство Великобритания,,,,
http://www.wikidata.org/entity/Q50329892,John Barleycorn,Роберт Бёрнс,,Королевство Великобритания,,1904-01-01T00:00:00Z,,Poems That Every Child Should Know
http://www.wikidata.org/entity/Q56290691,Looking for Trouble,Джей Коул,,США,,,,Friday Night Lights
http://www.wikidata.org/entity/Q51271482,"My spouse, Nancy",Роберт Бёрнс,,Королевство Великобритания,,1843-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q29321640,Memorabilia,Марк Алмонд,,Великобритания,,,Soft Cell,
http://www.wikidata.org/entity/Q50329859,John Barleycorn,Роберт Бёрнс,,Королевство Великобритания,,1853-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q48756289,Dommage,Bigflo,French hip-hop,Франция,,2017-09-08T00:00:00Z,Бигфло и Оли,
http://www.wikidata.org/entity/Q50005140,Caméléon,Vitaa,рэп,Альжери,,2017-11-10T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q50363806,Highland Mary,Роберт Бёрнс,,Королевство Великобритания,,1843-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q48756289,Dommage,Oli,French hip-hop,Франция,,2017-09-08T00:00:00Z,Бигфло и Оли,
http://www.wikidata.org/entity/Q50005140,Caméléon,Vitaa,рэп,Альжери,,2017-12-12T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q48756289,Dommage,Stromae,French hip-hop,Бельгия,,2017-09-08T00:00:00Z,Бигфло и Оли,
http://www.wikidata.org/entity/Q42415663,Beautiful Trauma,Джек Антонофф,поп-рок,США,250,2017-09-28T00:00:00Z,Пинк,Beautiful Trauma
http://www.wikidata.org/entity/Q29321640,Memorabilia,Дэвид Болл,,Великобритания,,,Soft Cell,
http://www.wikidata.org/entity/Q50824948,"Zůstaň, hochu",Роберт Бёрнс,,Королевство Великобритания,,1892-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q25495529,The Two Trees,Уильям Батлер Йейтс,поэзия,Ирландское Свободное государство,,1887-01-01T00:00:00Z,,The Countess Kathleen and Various Legends and Lyrics
http://www.wikidata.org/entity/Q55121413,Q55121413,Johann Gabriel Seidl,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q46514339,"Ivan, Boris et moi",Эмиль Штерн,,Франция,,1967-01-01T00:00:00Z,Мари Лафоре,
http://www.wikidata.org/entity/Q42537448,Whatever You Want,Макс Мартин,поп-рок,Швеция,242,2017-10-05T00:00:00Z,Пинк,Beautiful Trauma
http://www.wikidata.org/entity/Q52073911,Willie brew'd a peck o' maut,Роберт Бёрнс,,Королевство Великобритания,,1843-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q51730930,Má beruška,Роберт Бёрнс,,Королевство Великобритания,,1892-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q54460755,Q54460755,Бедржих Сметана,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q54460949,Naše písně,Antonín Vorel,,Чехословакия,,1912-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q50005140,Caméléon,Vitaa,поп-музыка,Альжери,,2017-11-10T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q54462130,Q54462130,Бедржих Сметана,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q54463000,Q54463000,Бедржих Сметана,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q54463446,Q54463446,Бедржих Сметана,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q46499392,Homme tout petit,Жан-Мишель Рива,,Франция,,1969-01-01T00:00:00Z,Франс Галль,
http://www.wikidata.org/entity/Q50005140,Caméléon,Vitaa,поп-музыка,Альжери,,2017-12-12T00:00:00Z,Maître Gims,
http://www.wikidata.org/entity/Q54460755,Q54460755,Бедржих Сметана,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q54462130,Q54462130,Бедржих Сметана,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q54463000,Q54463000,Бедржих Сметана,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q54463446,Q54463446,Бедржих Сметана,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q113642547,Q113642547,Kalin Donkov,баллада,Болгария,,1980-01-01T00:00:00Z,Diana Express,
http://www.wikidata.org/entity/Q111906579,Q111906579,http://www.wikidata.org/.well-known/genid/b50dcf7692b4afa1ab1f214c1dff23c8,,,,,,
http://www.wikidata.org/entity/Q111906582,Q111906582,http://www.wikidata.org/.well-known/genid/9f68d15c389a43f67ddd7a1e82f14e94,,,,,,
http://www.wikidata.org/entity/Q111906580,Q111906580,http://www.wikidata.org/.well-known/genid/0a405962fe1c8499e3cd44aa7f35b116,,,,,,
http://www.wikidata.org/entity/Q111906581,Q111906581,http://www.wikidata.org/.well-known/genid/996a10bc70b2a7667eed187b234a09e8,,,,,,
http://www.wikidata.org/entity/Q111906584,Q111906584,http://www.wikidata.org/.well-known/genid/5bd07fea33466db931a544ae7b3771dc,,,,,,
http://www.wikidata.org/entity/Q111906606,Q111906606,http://www.wikidata.org/.well-known/genid/00ef6a0742efc2dad695aa9338c5d474,,,,,,
http://www.wikidata.org/entity/Q111906607,Q111906607,http://www.wikidata.org/.well-known/genid/a78ea8e4dee1e2518e827be00ab897ff,,,,,,
http://www.wikidata.org/entity/Q111906610,Q111906610,http://www.wikidata.org/.well-known/genid/f1561cf2ed2866fcbf9f198f35559007,,,,,,
http://www.wikidata.org/entity/Q111906611,Q111906611,http://www.wikidata.org/.well-known/genid/2d84ea0b2e73cf43a1cc3c0b11cb00a2,,,,,,
http://www.wikidata.org/entity/Q111906608,Q111906608,http://www.wikidata.org/.well-known/genid/a0b9a2dc02c0df5f777d96ec09ca733b,,,,,,
http://www.wikidata.org/entity/Q111906609,Q111906609,http://www.wikidata.org/.well-known/genid/9e52bd4802cfa2c42de65d5cf5ddb111,,,,,,
http://www.wikidata.org/entity/Q111906614,Q111906614,http://www.wikidata.org/.well-known/genid/c8faa99a99dd8949679ef5058e71ac78,,,,,,
http://www.wikidata.org/entity/Q111906615,Q111906615,http://www.wikidata.org/.well-known/genid/4376b9afc4170f1eb57432e806e4bb04,,,,,,
http://www.wikidata.org/entity/Q111906613,Q111906613,http://www.wikidata.org/.well-known/genid/ac183c7976614777516678a70b53f8ed,,,,,,
http://www.wikidata.org/entity/Q113648969,Q113648969,Дино Мерлин,севдалинка,Босния и Герцеговина,,1989-01-01T00:00:00Z,Дино Мерлин,Nešto lijepo treba da se desi
http://www.wikidata.org/entity/Q113493296,Wandering to Tamsui,Chen Ming-chang,,Китайская Республика (Тайвань),,,,
http://www.wikidata.org/entity/Q112898947,Q112898947,Václav Juda Novotný,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112898944,Q112898944,Václav Juda Novotný,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112898947,Q112898947,Václav Juda Novotný,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112898944,Q112898944,Václav Juda Novotný,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q113291490,Zbroja,Яцек Качмарский,,Польша,,,Яцек Качмарский,
http://www.wikidata.org/entity/Q113648969,Q113648969,Дино Мерлин,севдалинка,Босния и Герцеговина,,1989-01-01T00:00:00Z,Весна Змиянац,Nešto lijepo treba da se desi
http://www.wikidata.org/entity/Q111906601,Q111906601,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q111906601,Q111906601,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112899437,Q112899437,http://www.wikidata.org/.well-known/genid/36e8fd03c389a4185f2b5a3c173ae329,,,,,,
http://www.wikidata.org/entity/Q112632574,"Дядя Вова, мы с тобой!",Q112632557,патриотическая песня,,,2017-05-12T00:00:00Z,Q112632557,
http://www.wikidata.org/entity/Q112898971,Q112898971,Людвик Куба,,Чехословакия,,,,
http://www.wikidata.org/entity/Q112898972,Q112898972,Людвик Куба,,Чехословакия,,,,
http://www.wikidata.org/entity/Q113989625,hakaas (anger),Tal Gordon,рок-музыка,Израиль,257,1991-01-01T00:00:00Z,Rockfour,Q6620034
http://www.wikidata.org/entity/Q112052183,"Where the Fork, Afu",Чэнь Цзи Хао,новелти,Китайская Республика (Тайвань),110,2022-05-15T00:00:00Z,,
http://www.wikidata.org/entity/Q113642547,Q113642547,Митко Штерев,баллада,,,1980-01-01T00:00:00Z,Diana Express,
http://www.wikidata.org/entity/Q111812613,Je saigne encore,KYO,альтернативный рок,,,2004-01-13T00:00:00Z,KYO,
http://www.wikidata.org/entity/Q112898971,Q112898971,Людвик Куба,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112898972,Q112898972,Людвик Куба,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112898971,Q112898971,Людвик Куба,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112898972,Q112898972,Людвик Куба,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q113648969,Q113648969,Дино Мерлин,метал,Босния и Герцеговина,,1989-01-01T00:00:00Z,Дино Мерлин,Nešto lijepo treba da se desi
http://www.wikidata.org/entity/Q112898874,Q112898874,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q112898875,Q112898875,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q112898876,Q112898876,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q112898948,Q112898948,Ferdinand Sládek,,Чехословакия,,,,
http://www.wikidata.org/entity/Q114275074,Q114275074,Alexander Gast,,Германия,,2009-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112632574,"Дядя Вова, мы с тобой!",Q112632557,патриотическая песня,,,2017-05-12T00:00:00Z,Анна Александровна Кувычко,
http://www.wikidata.org/entity/Q113648969,Q113648969,Дино Мерлин,метал,Босния и Герцеговина,,1989-01-01T00:00:00Z,Весна Змиянац,Nešto lijepo treba da se desi
http://www.wikidata.org/entity/Q112843572,Q112843572,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112843578,Q112843578,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112843579,Q112843579,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112843576,Q112843576,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q112843584,Q112843584,Карел Яромир Эрбен,,Австро-Венгрия,,,,
http://www.wikidata.org/entity/Q113642547,Q113642547,Georgi Stanchev,баллада,Болгария,,1980-01-01T00:00:00Z,Diana Express,
http://www.wikidata.org/entity/Q112843572,Q112843572,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112843578,Q112843578,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112843579,Q112843579,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112843576,Q112843576,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112843584,Q112843584,Карел Яромир Эрбен,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q112898946,Q112898946,Ян Малат,,Цислейтания,,,,
http://www.wikidata.org/entity/Q112898949,Q112898949,Ян Малат,,Цислейтания,,,,
http://www.wikidata.org/entity/Q112052183,"Where the Fork, Afu",Чэнь Цзи Хао,метал,Китайская Республика (Тайвань),110,2022-05-15T00:00:00Z,,
http://www.wikidata.org/entity/Q112632619,Владимир Путин — молодец!,Олег Эдуардович Лихачёв,,Россия,,,Олег Эдуардович Лихачёв,
http://www.wikidata.org/entity/Q114275074,Q114275074,Andreas Koroschetz,,,,2009-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q114275074,Q114275074,Daniel Giese,,Германия,,2009-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898947,Q112898947,Václav Juda Novotný,,Чехословакия,,,,
http://www.wikidata.org/entity/Q112898944,Q112898944,Václav Juda Novotný,,Чехословакия,,,,
http://www.wikidata.org/entity/Q113585403,The Sand and the Soldier,Серж Генсбур,,Франция,,,Серж Генсбур,
http://www.wikidata.org/entity/Q124454688,Q124454688,Günther Behrle,кантри,Германия,,1978-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q124338876,Q124338876,Lotar Olias,моряцкая песня,Германия,,1966-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q99964962,Q99964962,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99964963,Q99964963,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99964960,Q99964960,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99964964,Q99964964,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Werner Schmah,Q116779472
http://www.wikidata.org/entity/Q20754913,Out of Reach,Ton Scherpenzeel,поп-музыка,Королевство Нидерландов,,1986-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q97732499,Q97732499,http://www.wikidata.org/.well-known/genid/7f806e614bcd784a409c2bd87c014b54,,,,,,
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,фанк,США,,1983-01-01T00:00:00Z,Оскар Бентон,
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,фанк,США,,1974-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,фанк,США,,1983-01-01T00:00:00Z,Dobie Gray,
http://www.wikidata.org/entity/Q124369381,Q124369381,Victor Bach,шлягер,Королевство Италия,,1968-09-01T00:00:00Z,Фредди Куинн,Starportrait
http://www.wikidata.org/entity/Q124369381,Q124369381,Victor Bach,шлягер,Королевство Италия,,1968-09-01T00:00:00Z,Фредди Куинн,Seine großen Erfolge
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Michael Holm,поп-музыка,Германия,,1982-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q99964966,Pásl Janko dva voly u hája,Antonín Vorel,,Чехословакия,,,,
http://www.wikidata.org/entity/Q20754916,It Turned Out to Be You,Dick Altena,кантри,Королевство Нидерландов,,1990-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q124455341,Q124455341,Фредди Куинн,шлягер,Австрия,,1980-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q20741062,Lovers of a Kind,Ховард Гудолл,поп-рок,Великобритания,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,фанк,США,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Michael Holm,поп-музыка,Германия,,1982-01-01T00:00:00Z,Марко Баккер,
http://www.wikidata.org/entity/Q20743158,Chez Louis,Werner Theunissen,рок-музыка,Королевство Нидерландов,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q124338876,Q124338876,Walter Rothenburg,моряцкая песня,Германия,,1966-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q124295958,Q124295958,Stanley Kahan,шлягер,США,,1965-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Rainer Pietsch,поп-музыка,Германия,,1982-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q20870095,Comes a Time,Нил Янг,кантри,Канада,,1978-01-01T00:00:00Z,Нил Янг,
http://www.wikidata.org/entity/Q124409031,Afghanistan (song),William Wilander,новелти,,,1920-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Rainer Pietsch,поп-музыка,Германия,,1982-01-01T00:00:00Z,Марко Баккер,
http://www.wikidata.org/entity/Q124286747,Q124286747,Wolfgang Rödelberger,шлягер,Германия,,1971-01-01T00:00:00Z,Wolfgang Rödelberger,Die Insel Niemandsland
http://www.wikidata.org/entity/Q124286747,Q124286747,Wolfgang Rödelberger,шлягер,Германия,,1971-01-01T00:00:00Z,Wolfgang Rödelberger,Heute 2
http://www.wikidata.org/entity/Q21427414,Flesh Without Blood,Граймс,дэнс-рок,Канада,264,2015-10-26T00:00:00Z,Граймс,
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,шлягер,Германия,,1965-01-01T00:00:00Z,Udo Spitz,Q116779472
http://www.wikidata.org/entity/Q124454688,Q124454688,Кен Кертис,кантри,США,,1978-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q124369381,Q124369381,Victor Bach,шлягер,Италия,,1968-09-01T00:00:00Z,Фредди Куинн,Starportrait
http://www.wikidata.org/entity/Q124369381,Q124369381,Victor Bach,шлягер,Италия,,1968-09-01T00:00:00Z,Фредди Куинн,Seine großen Erfolge
http://www.wikidata.org/entity/Q23017971,Try Everything,Сия,поп-музыка,Австралия,,2016-02-15T00:00:00Z,Шакира,
http://www.wikidata.org/entity/Q20741071,Take a Look at Me,David Christopher John Colman,электронный рок,Великобритания,,1982-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q124287822,Q124287822,Wolfgang Mürmann,шлягер,Германия,,1985-01-01T00:00:00Z,Фредди Куинн,Nicht eine Stunde tut mir leid
http://www.wikidata.org/entity/Q20741083,Chicano,Werner Theunissen,латин-рок,Королевство Нидерландов,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q124347628,Q124347628,Lotar Olias,шлягер,Германия,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q124419317,Q124419317,Фредди Куинн,шлягер,Австрия,,1985-01-01T00:00:00Z,Фредди Куинн,Nicht eine Stunde tut mir leid
http://www.wikidata.org/entity/Q124347628,Q124347628,Lotar Olias,вестерн,Германия,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Teddy Parker,Q116779472
http://www.wikidata.org/entity/Q124369381,Q124369381,Joachim Relin,шлягер,,,1968-09-01T00:00:00Z,Фредди Куинн,Starportrait
http://www.wikidata.org/entity/Q124369381,Q124369381,Joachim Relin,шлягер,,,1968-09-01T00:00:00Z,Фредди Куинн,Seine großen Erfolge
http://www.wikidata.org/entity/Q20743490,Light of a Gypsy,Werner Theunissen,электронная музыка,Королевство Нидерландов,,1984-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q124381955,Q124381955,Фредди Куинн,шлягер,Австрия,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q124381955,Q124381955,Фредди Куинн,вестерн,Австрия,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q124316516,Q124316516,Клод Боллин,вестерн,Франция,,1983-01-01T00:00:00Z,Jacques Cardona,Lucky Luke
http://www.wikidata.org/entity/Q124347628,Q124347628,Max Colpet,шлягер,США,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q20870095,Comes a Time,Нил Янг,кантри,США,,1978-01-01T00:00:00Z,Нил Янг,
http://www.wikidata.org/entity/Q124347628,Q124347628,Max Colpet,вестерн,США,,1964-01-01T00:00:00Z,Фредди Куинн,Q107465953
http://www.wikidata.org/entity/Q124454688,Q124454688,Фредди Куинн,кантри,Австрия,,1978-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Michael Holm,middle of the road,Германия,,1982-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q124353022,Q124353022,Михаэль Кунце,шлягер,Германия,,1982-01-01T00:00:00Z,Фредди Куинн,Und darum bin ich heute wieder hier
http://www.wikidata.org/entity/Q124205059,Q124205059,Wolfgang Mürmann,шлягер,Германия,,1980-01-01T00:00:00Z,Фредди Куинн,Du hast mein Wort
http://www.wikidata.org/entity/Q124287822,Q124287822,John O’Brien-Docker,шлягер,Великобритания,,1985-01-01T00:00:00Z,Фредди Куинн,Nicht eine Stunde tut mir leid
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Michael Holm,middle of the road,Германия,,1982-01-01T00:00:00Z,Марко Баккер,
http://www.wikidata.org/entity/Q20741062,Lovers of a Kind,Andy Arthurs,middle of the road,,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q124289682,Q124289682,народная,шлягер,,,1972-01-01T00:00:00Z,Фредди Куинн,Bitte recht traurig
http://www.wikidata.org/entity/Q20741062,Lovers of a Kind,Ховард Гудолл,middle of the road,Великобритания,,1983-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Rainer Pietsch,middle of the road,Германия,,1982-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q20754913,Out of Reach,Irene Linders,поп-музыка,Королевство Нидерландов,,1986-01-01T00:00:00Z,Toni Willé,
http://www.wikidata.org/entity/Q124409031,Afghanistan (song),Harry Donnelly,новелти,,,1920-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q124353022,Q124353022,Joachim Heider,шлягер,Германия,,1982-01-01T00:00:00Z,Фредди Куинн,Und darum bin ich heute wieder hier
http://www.wikidata.org/entity/Q99972836,Q99972836,http://www.wikidata.org/.well-known/genid/10860ef138495451747f114972c493c2,,,,,,
http://www.wikidata.org/entity/Q99972840,Q99972840,http://www.wikidata.org/.well-known/genid/be30d6a134b849438a250e9c0ca087b4,,,,,,
http://www.wikidata.org/entity/Q99972847,Q99972847,http://www.wikidata.org/.well-known/genid/821089dbb519d29b46a93336453be3c6,,,,,,
http://www.wikidata.org/entity/Q99972845,Q99972845,http://www.wikidata.org/.well-known/genid/e431db92010d42170ec33d23d8f3ac43,,,,,,
http://www.wikidata.org/entity/Q99972850,Q99972850,http://www.wikidata.org/.well-known/genid/e24b80bbca494853035fe3680ce1cff0,,,,,,
http://www.wikidata.org/entity/Q99972854,Q99972854,http://www.wikidata.org/.well-known/genid/3efb0ac91c006a758fbeeac651ebe68c,,,,,,
http://www.wikidata.org/entity/Q99972852,Q99972852,http://www.wikidata.org/.well-known/genid/dd6948058fb7a907586650baa4046809,,,,,,
http://www.wikidata.org/entity/Q20754911,We'll Put the World Together Again,Rainer Pietsch,middle of the road,Германия,,1982-01-01T00:00:00Z,Марко Баккер,
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,шлягер,Германия,,1965-01-01T00:00:00Z,Werner Schmah,Q116779472
http://www.wikidata.org/entity/Q124338876,Q124338876,Lotar Olias,шлягер,Германия,,1966-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q99972857,Q99972857,Алеш Бальцарек,,,,,,
http://www.wikidata.org/entity/Q124405786,Q124405786,Фредди Куинн,шлягер,Австрия,,1978-01-01T00:00:00Z,Фредди Куинн,An meine Freunde
http://www.wikidata.org/entity/Q124155494,A Game I Can’t Afford to Lose,Ronnie Rogers,кантри,США,,1981-01-01T00:00:00Z,Фредди Куинн,Country – Get Me Back to Tennessee
http://www.wikidata.org/entity/Q124286747,Q124286747,Wolfgang Rödelberger,шлягер,Германия,,1971-01-01T00:00:00Z,Фредди Куинн,Die Insel Niemandsland
http://www.wikidata.org/entity/Q124286747,Q124286747,Wolfgang Rödelberger,шлягер,Германия,,1971-01-01T00:00:00Z,Фредди Куинн,Heute 2
http://www.wikidata.org/entity/Q20870095,Comes a Time,Нил Янг,фолк,Канада,,1978-01-01T00:00:00Z,Нил Янг,
http://www.wikidata.org/entity/Q124412967,Q124412967,Фредди Куинн,шлягер,Австрия,,1981-01-01T00:00:00Z,Фредди Куинн,http://www.wikidata.org/.well-known/genid/2c2d7aef460e85670b7114f91affd69f
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,соул,США,,1974-01-01T00:00:00Z,Оскар Бентон,
http://www.wikidata.org/entity/Q124419106,Q124419106,Фредди Куинн,шлягер,Австрия,,1960-01-01T00:00:00Z,Фредди Куинн,Q116867870
http://www.wikidata.org/entity/Q20743488,Roll On Sweet Mississippi,Билл Энтони,соул,США,,1974-01-01T00:00:00Z,Dobie Gray,
http://www.wikidata.org/entity/Q124338876,Q124338876,Walter Rothenburg,шлягер,Германия,,1966-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q124316516,Q124316516,Шуки Леви,вестерн,Израиль,,1983-01-01T00:00:00Z,Jacques Cardona,Lucky Luke
http://www.wikidata.org/entity/Q99972814,Q99972814,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972815,Q99972815,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972818,Q99972818,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972819,Q99972819,Франтишек Бартош,,Цислейтания,,,,
